id,x,y
629aab972d0649c29c2d8788414b259a, 158.23, 79.567
0a45014719ac48b98dbf987db86beb27, -65.43, -66.867
1941dd1ce4d0464b92d597ddbf2d7d51, -89.198, 57.674
2a2b13ef551449389a8229d2354c1cb6, -90.736, 14.667
e9b6f01bad9b496fab306559238213e4, -158.62, -51.902
e3946ec8b49548cd8c495460abec8446, -145.87, -80.761
759c3e99e17b4b219177f48cc6fc8d46, 100.89, 0.23939
1f6ac5e997a24fbc8a044c21a9a757f6, -38.674, 16.797
7182a0f32a2646038b74db6700dccd7d, -138.24, -52.543
1c78de8823b4436d8689979271e88022, -41.374, 58.924
593aa24077a749feac79824fd826f173, 53.308, -31.11
fa2f64f2cb1b4831ba1ef5749f4b193b, -23.673, 47.773
26c1d09e40c841e7820868bffb3a5cb4, 85.912, -0.64741
b5ae61d321044124866685f0baee2a4a, -145.48, 44.978
3fa06dbb396d4184bd932d6b3dae392a, 170.68, -2.5358
cddcf217f7fa4e448436a225bce01284, 24.158, -5.3858
839ef91d9743442798c22108824e64f9, 17.94, -64.399
7a3930fa203941339b3f0730f4a819d2, -122.65, -24.728
e8cdfc3da08b40fba79022782113b599, 143.67, 8.7501
feff8ead2ad3421db509dddae76cbd83, 52.261, 62.544
605af9b8a4134db595a2ff1591ceee7e, -126.64, 7.4506
f29b46f2caf946ca83f383efc7b1a677, 171.65, 29.212
9c2262fff2b94b1992f1c2e178d6a342, 44.338, 78.359
1118b24817e0467d85a2927b611d651b, -112.37, 76.715
397e6afadddd465294b39d3e5b765307, 178.01, -73.551
836c21dffb7e48b6b8d83749bc772545, 24.143, -31.027
f65634df50414e2094b956ddc0d7977b, -132.82, -31.836
8a8ddcf1bae046d09a13681af2523f0e, -24.302, -19.768
f90f9421d5df4fe498c26c75d8209dd8, 157.07, -69.823
9272b6ce28d14d4caaa618b9f40a953f, -28.731, 75.256
918756172dc74b9abdaa6f887da51c35, 152.23, -14.846
57e8a0273e2c418c99f05b09132719d4, 28.429, 47.425
09212a98cdd9463ca59a74c86bd513f4, 73.954, 72.104
f306aaa392b245d283892ba1cf2aac24, -177.44, -9.189
004211801aa5434282dad59a570b28cf, -156.06, 62.714
197690446dec478ca08256975c84d506, -130.37, -49.478
50aea12671214888a2dbd59a8ff73222, -32.956, -63.931
0a08af13ccc648feabe54ff8fea10f34, -157.3, 15.849
731943ad5048470d87b97d61108a2c6a, 39.453, -71.064
c85830f61bc24a9d8047a0aa48027f2d, 166.7, -40.651
81be68e4bd554366bb2d3718019e36a1, -104.29, -89.361
f80e8a4774994e2bbe9cfad478b50485, -1.7419, 38.876
a5743390c4fb488d86945266bf54ad25, 29.25, -46.378
ba5012338cd143c3bc5c5ad58d20e691, -54.25, -8.2775
f8585f95492c424da1657cd25a1d1637, 34.879, 73.183
8ed774e01e3a4a0eb6d54453f4dbcbf5, 163.43, 23.815
0b073a1363b24957a7143a2e4d78682b, -116.98, -27.479
d5406edb0dad43a39a4e17e3cbe276d6, 80.843, -85.65
c129141f9ca94f3187dfa783d94c2b13, 12.922, 21.879
8af57200227042d79eee6d90d04b5c59, 68.818, 58.436
eb204f75a61142c291750ce259b82016, -174.66, 18.65
0feab600a6944437a7681b7971fa576b, 57.7, 65.499
23dc7f0fcfeb46309c2642022cd1cd17, 102.58, -56.65
976a457742d54fca8f45e168e4614a82, 105.14, -77.457
d63e8c547e5745628cd41d4b49cd4cf2, -31.723, -13.96
d3cc350cb05b4ed7ab5c56924b198bb0, -7.6564, -8.4465
28a849d685654d9a9119be7de51e8d6e, -174.68, -53.143
d2ca323ee42c47c3a40b9d1ff5389e23, 30.498, 81.161
a6aea82885144951806a2534de3cb875, 142.14, 58.824
b6545553420544b89b8145fd31ea3a1f, 25.194, -22.359
8e2071791fbd4731b7e560d6ed5e96d9, 55.233, 45.931
79a42455687746c7a3eb37dc5adf6454, -156.85, 59.446
c1c4f8d972c5405aa4190561fb4b5f3c, -125.92, -3.3825
9e3b2cece6be40129cd18b7c6522a21e, 42.158, 35.381
d3304304048e4ee59ac57f566fca7e01, 79.172, 41.116
aae38d7ddeb542baaf10d632e9789c8a, -175.33, 76.494
1443ece20f2e4b06afe74d3b19b40ac7, -63.837, 24.199
202f0a7285224b62bc8ad99122018b49, 26.246, 23.502
4099b57f7ccc416b81d18cc466eeb343, -37.723, -58.998
8f61168707394b30a9e6c3d17b6c33d7, 101.55, -48.819
7b4a6b617ea240fcb327b421843b7c62, -124.82, -76.002
7a0f3299105940e5ab08f2a9d49f8dcd, -21.989, 33.335
a2c1624966e445fd8ead68ed0b2bbdcc, 118.29, 87.693
cca32af0056140a6b2714b0d5b33b884, 149.86, -36.872
1f3714393c0642e783b6ffb5b72e3578, 113.68, 67.5
19ab12c741f34da292fe6c5d53c91646, -160.9, 7.9424
86d5a82e22f14dfe9e18d04a2cd63a29, 53.542, -52.578
2ea9f63c47d542e29f6e130244876c2c, 55.613, 73.261
a8f53e5b41864ef3b72596122679dc36, 95.644, -51.797
9540d0ec86764a33b9f7bf9a430c2c73, 88.617, 67.808
d29a56e09aec4f2a8a74770a84c0e799, -83.272, -74.465
d1b243f8279645ccb471e8864de0e525, 96.783, -81.263
3369f06bfb604e40af3f6daac27b415b, -94.739, 55.522
5efb00068bf44029bdaac8b59a998d8c, -7.7546, -69.927
9d55742c57504aa7a9baa575eeb89a43, 9.2541, -35.675
c73491e9191b4975aa6300e4c5f8d376, 129.33, 48.101
7e14991e91dd4720ac8da668d6e6ac55, 2.4183, -46.5
2548ed01fec14009901da9aaaea216ed, -93.001, -7.5628
e9360236787d4e1f9560b1e29a6f47db, 44.067, -40.968
aa7e283a048e469c8c2977e139f4aa2c, 68.798, -43.213
c729b077670d436d8386b703157cdf07, 46.812, -50.391
2dd9f5e561884a439b6e8b2f7265181d, -156.22, -49.073
c255ef770ea6475db2cf77199c02e080, -89.293, -42.372
61312caefc1445a1b722514c8c11a2f9, -110.53, -44.377
fe9a7277e9e54ece85f2d2450e5b8d56, 155.54, 36.103
7003a7b32b454b458fefdbe9c04c80ae, -58.161, 53.215
8deb33dc9f964c818f60cbf994daeba5, -94.385, -59.499
92a3a3fc1e784782a2c9328e43b2d123, 120.47, 23.519
43f4fac2a94e4b1a9014c5cd3c67b8ed, 1.1195, -8.092
1034378372014641b773e70e3ce5139f, -103.06, 38.391
c43915b13581467385708e18b9d77981, 3.6917, -21.273
1e9dbafe95d34195b6e78bcc8a1c8514, -55.691, -26.203
2ff914bc010e4cd0a7a44094e5656bf6, -142.74, 65.26
b10377b61dab491fa02e6ca10d782df5, -116.63, 47.955
5c6b3d0f2bcc44ad97851a94b52d1a76, -38.589, 50.369
d3cf06189cb748498755d54951e6a450, 136.67, -36.005
1bb3e245b1564e2e9c546853133e4717, -41.007, 66.625
483b2e209d0d492dbae8b8157630e21e, -26.224, -20.903
d2cb0e7cb34740b58db8d721919708f1, 92.973, 28.616
c32f404e40c2408981e4cb976be5b8ff, 110.29, -58.348
1e6655a6d60c4bfbab9bbac692ce4324, 172.32, -19.249
10c468e0c6e24e24a950c4eed1204785, 5.0761, -49.785
ad435a240e50475c8dc6133bc91613c6, 117.62, 0.23756
7cd9a7f7b95f43a8826c4a667fe9fc3b, -102.0, 71.045
70f177dc8d844f6085b735e7e00dbd51, 175.5, -80.083
ce2462055a474a579001d83231c13487, 135.19, 72.822
76f9de25a05043e5b81ed22d5bd99dc2, -116.11, 0.11717
244670331d824f2ea5391dbf475c4354, 17.062, 67.867
38e5e95fc60042cc98ea1ac58d253b91, -73.745, 84.296
08291eadddb74fd3ad97caa362f5dc0b, 138.46, 81.316
24887aabcb004d04ac8e838bc745bc6f, -9.0129, -24.015
4540ec3f868e40699968bd511fbd117c, 54.165, 66.522
cedd40b49d28482c94a0360cffa3f03e, -140.58, 46.513
7cabd82bf9c145d3be70bab6fbffa876, -69.913, -12.722
d60d10434cc942e988cbd448e34a34c4, 134.85, 42.889
7ece759d1f6b426e9b8d8c95d25a149c, -99.756, 0.25712
f8815e251d904e519d07e72dd30d6360, -22.677, 44.613
cebe7c7ca4ae4d7e8d4eea919afb5c3b, 96.38, 85.649
9b03854c8ba04ce3bd6b0eff055a91c1, -21.685, -83.133
7c9cc4e406bb46b7a1a63b795f704179, -14.36, -62.221
c26aeea6dc22423f9b2ff28cf2c0a9d3, 73.1, 15.3
c0700158835d4ccbaa46aadb611145bf, 88.483, 11.075
b55d4562ef334865a3f12dfec5989f89, 40.587, 63.082
07dfda3293b44760aeb495be0b76a9c8, 81.746, -20.008
934a4834c7e0441e83231a8194d6bc9c, 157.52, 54.797
b43dace4b67c420d85b57c23c68cf292, 87.372, 51.547
e93a41b4a4d841afadd714766ac708be, 159.1, -60.377
ed4edbb23e5740af8a868319678dbb07, -126.99, -20.18
70ad6c59b7cd41d1b5b592f4ef8f1e59, -122.6, -61.271
a5ffa94e9e234bcf880168f321352d7e, -112.57, 37.119
8fca32fd45cb45fba9b324bd07134e08, 105.96, 84.67
a823c6f7fb424778bd102c53590bbe2b, -27.049, -16.013
8ba3104c992a4bdbb57d2558be22b91a, 75.613, -67.999
85c0535e8ef246caa65c84267bb7434e, -162.67, 31.971
852ea47ab7a84585a1ce0657b11710f3, 159.58, -16.908
5b4deb7bfdef487da59173737be42731, 26.817, 27.131
cda1ebbbe11540c5bc1c96186e5798d1, 29.933, -27.818
9fd7f94bb8724871aab523ba3345a6c5, 0.464, 18.301
1ba956744d9a41f693e567809bfdedda, -114.17, 37.432
26856f4b78ab478b88dbee9c70ccbbaf, -170.22, -25.704
9789991bdd97434fa38fb4845ef395d9, -121.84, 81.709
c0dd06d5b91341d2ad0b90b9ceac4fbc, 125.71, -43.653
128f91e2ba394e838d7fe044c4a594c2, 176.22, 86.008
d2aebb2f76ff4b869f7e44669c37a0fc, -56.449, -58.548
be6e0f9cb9594f799709fb01cb24207f, -53.902, -38.052
77ed8606ce9b4fa294ea27ab2d9c05eb, -71.227, -77.13
6f6ea0ef00914ab1a7cd822007529aaf, -114.77, -58.663
8b4cbbc02d5945189bb0bad785bfa276, -163.51, -80.208
177ccc568d294eb5865d580680590fbc, 26.537, 34.438
f3e744bc00ce459ab800589d207251e8, 8.4688, -29.682
ce4d3b2928694487b7355cedac2b3081, -150.75, 2.4971
98676d6745924d9bbc4724ed82232ace, -50.457, -13.251
db3c29d17d1447b4af17eb62b977df1f, -111.2, -41.452
f1359bc30180428ebf62f556e8683b03, 177.04, 58.246
0538e9429aac4f94ba457fbe949ba839, -84.016, -44.284
40d41874045447bd8d4b45cf16c873fd, -87.874, 0.35766
f8117f8838e6469e987a9a675aacc319, -87.641, 30.977
243570a9ff174380befb4a2f222a030a, -24.892, -18.486
4664da9fbdbb48bbb3fa3ac12c8bacd3, 48.833, -53.429
25d609fca69d4a2594b5e4a4536aae5d, -55.533, 38.256
50fbafd3aef340a781ce42536d9912d8, 0.37935, -41.903
6f81eb0f79d444f5803a521e98915086, 43.48, -84.577
2a9bd84515f14f45a93f4f66493aa580, 109.1, -77.214
46e3f95cc18d44ecb4569c9c8c866c1a, 169.95, 64.909
fdeed12b7b7d44ea8a5cc5df90753a9f, 116.6, -14.475
1e9ecc69802942e996b3029e24314ac8, -134.61, -38.874
6cf9a0c512b34db8bfcf2d269851f8b8, -37.547, 2.2178
48bc2ba9316c43bc83d3f3d6a39f0e4c, 97.887, -1.2021
54713a3f8e504aef9ca50b1e896c6cd4, 45.517, 83.957
d88f925a483d49bc99b50b35ce83c394, -9.3912, 44.6
9fd8a72c77814743bbd38e160414e561, 22.426, -51.051
955fdd457eff4f33b237fb40bd3ac0f6, -83.59, -62.523
61e2accfd2d74219941b234f43ab6f70, -168.82, -27.398
e6502e9a3b834a6cada0ea393bafcdf5, 93.372, -53.357
6e8f2860824a4ca5bfbc5e0918f4e094, 101.33, 7.2084
60e01879e4794f8b8c6ee2e19876544d, -53.703, 25.634
a147a8da273a4db794204773ff200cd0, 119.52, 2.4216
377ec879ef474a568d370329c68c5cac, -74.248, 18.718
292d21e4b13b4496b122f36b28c7b318, 4.5939, -42.368
97c8b8f046b14b8ea100e31dfdb927ff, -9.2876, -88.451
74e18cbc93d346bd92fd4ee296ba3fdf, -160.31, -38.475
1be36cf940f0456cb712d826135e06e3, 177.77, 20.806
a0ac30ea4fd143d7b87a5e56f61d85a2, -42.8, 9.7212
f5d4fc4ccae447b1830880cb8d2e3a20, -4.6395, 1.3237
696208782fee42d880fd44dc4fdb6498, -49.811, 45.749
73b59299c9934a54b94826fd518b3494, 15.443, 1.1973
85874991602f4ef0ad98c7cba3c46312, 4.2478, 71.977
da5a4266fa20469dbe7873b6ac628af9, 153.88, 76.77
b6a32fe082504e77bc78b672c805ba86, 39.766, 50.545
bb6b954acdc6420894f009ede683e192, 93.664, 9.5662
5a1a1042ea12428a9722efd7e9092c3e, -109.42, -51.108
cd5420796f01453d820320b82d572c98, 127.76, 12.69
a0052d9e1ddb447f8f6eb805b0f3b3cb, 8.7686, 69.768
603108866c924774b309c042736ecfdb, -79.244, 47.896
7202c27bcd864822b6a6ab64c9da8a6c, -70.142, -15.04
3b986805333c4b97be58281dfe0b3680, -132.93, -44.533
e24b47c162464f788d90a5ff2d278e8e, -98.662, 69.086
193949205fd349cb8bffd51bbd05d6f6, -102.7, -51.737
f3acbfbca0a24ccf98d9aa034eb87943, -162.7, -38.734
45e5d95f8c7a432c807735942f28be87, -120.37, 62.324
c28b1684863f4711a80dec9e7af4da0b, -170.44, -87.101
4cb5626934ad48929b14488d79223501, 149.43, -68.525
7c2be68cd33b4ddbb81f56d560d160b4, -151.78, 16.285
fe33a6f1b2b54c8b9e4e409ce228663e, -162.49, -28.867
e5c2868d0eeb45c3969a95ffe0d8935d, 71.936, 38.491
477befc24555491291e2155aae30b422, 179.05, -61.33
189b93db35664d3dbc33f22a15e2f871, 121.56, 75.612
ccd5c1753c204c0ea70af8cdb4b73bd4, -163.62, -70.444
66fc018d2cb146d19275cd08bf2ba330, 5.5475, -81.998
745dfd57989d4fe6a7791d7d1c699a25, -175.02, -62.515
105925e9b46b4ee0a3da6533c35b81de, -66.495, -6.9204
8893a7f77723454db1e11a5ae7ad7c47, -6.9171, 1.9702
80a5c0bfce6841b6be0f299773e29e6c, -73.681, 0.36801
f47c802d6cad420e8654faf8d166ea28, -40.722, -68.118
2ca3e0bc090142f49c7fd68bc3352715, 94.652, 4.7988
5908cc0558a1467fb26db405661bf36d, -104.59, -66.642
5b008f4d1de54f24a0718832e9a41b00, -161.41, 4.213
b22e7917470a44b9b98b8b955e212158, -171.01, 41.837
f52c0ed43947401db1185a2171575c53, 98.579, -77.173
1dfc494dc81c4125a72753bcc3256ca6, 112.31, 31.168
96151dc19e3a4ef2a7e7c864b929b49c, -125.05, -8.4634
39294a80286a446fa7b941d9e8b8a57d, -102.73, -70.508
a17b6b37417e41119ba4c0108f34d538, -153.15, -51.881
6bce1832a14f4aaa963431d79dd3a9c7, 120.57, 29.534
204beee6f3e645afad7a3bbda7106025, -32.003, 59.274
0090401baf2c49fbb34b8831fc359335, -145.89, 86.581
bda5cd21c33c414c81b0d1b91df862a2, -33.532, 14.095
f27be9a76ae94392bb98ee90d3e3d29c, -159.14, 21.152
7b0433742dc0456ab6d39dbd03759607, 143.62, -25.533
2a640f25650340fe942e9202cb6df7bc, 20.962, 74.94
3601489615f0498aadf50bff6acaad43, -179.28, 12.745
d8b78f9990b245898dbcce1e9ab3eb45, 139.32, 14.693
3760ef0f82904280ab0d969bfcf2b95d, -133.34, 12.215
6feb378baa05415785d5e098805fb48d, -99.615, 7.5441
13133108258846f09f087f409f7829f9, 26.335, -64.214
a9de89e0d3f94f0fb7d715a859f77924, -137.63, -5.6803
6704209c54fb47768aadec846c427923, -31.799, -86.04
f3c225cceaa74024a80f11c831f6a8b1, 65.545, -59.926
2b870de5a3f6474a98e53998f4671956, -100.04, 58.41
3649049dee5948fa80b13f5bbaf337ec, -59.16, -63.9
863166039edd463a8ce523f2347db451, 53.768, 84.82
d1b3b80b2d09402c88a515726ab501d2, -34.217, -45.156
5ad9aad304424d41b331589f90d11fd3, -38.244, -48.295
40b583d02d9e4624b7be1f8ded98cda3, 102.43, 54.391
af18ada6cbcb415a8dbbccabd693833e, -85.614, -2.9923
f51c2feea1a24dd58f80a8f41cad22a0, -79.738, 81.242
f30976a0d36f4d638198571497f401e3, 28.796, 2.5942
ded8e899fc4543d08c71e149cd805fdb, -95.667, 19.7
68ef3c0fecec4eb080652a8c56b9f609, 1.9769, 48.16
0095e749b1e34401a865b6c1d98461ec, -52.998, 60.904
bda4ea144a1046d8ab36850a01e1845e, 10.455, -22.989
91eaa156e7314ee69082d8003a644dee, -93.286, -27.317
57a496f8bbf24b949985ec132a20a23f, 143.2, 14.669
bee54ce0f22b49d99392c465e6a0ad69, 131.22, 28.032
df52f52fe20b4191a188549b9251cd15, -61.724, -39.922
69d566c94ae44d7f844678a1adb52512, -49.495, -80.3
f79a1ce015d0417382b27ec791405982, 145.63, 31.668
efcc39220291496f8b6064177d3164fe, 61.024, 33.466
fb31d919697a49cd8255c25e19ceaf8e, 76.88, -86.037
43d1437017c945ef99a20524e41c6240, -30.596, 48.257
fb3b22b92f634ea79c8f4bbdd9a50c56, 174.82, -34.586
9d55e10111914e14abf31b6a2e2d2ca1, 131.94, -23.296
beb1d61325ef4bd6bdd6c4ef4f18b966, -40.723, -51.14
d0cc38a18e8240fd8b8499037a38dba4, 100.0, -19.343
485e847eee23406f8c66e633e75da8c1, 105.73, -6.5491
1bd12bd06d8444ac814b1a04ccd22daa, 9.2331, 61.027
5f420834d27c4457a799b52298f19de2, -131.22, -28.397
df6f78652d104521920e1c01dcbd8d88, 32.415, -83.566
be275d22775247efad6f32e9764311f1, -169.61, -83.73
4de2144bb30d4a29840e7fc517d11216, 42.846, -5.3932
66965b2bef73437780f88d58533acb63, 5.8315, -47.771
7d42e39b357543d09f12fdd29bf0cc7a, -91.008, 23.24
aec1cb39085a4f2ebfc59072e703d4db, 18.947, -50.054
46ca122a3665484fb5a1b3270198400b, -19.235, 53.536
bf2dd4a8e3174bd78fa6ddd8b5b850f6, -92.866, 76.208
2d754ee2c332434bbc58cdf31a0eba8e, 87.711, 23.087
abe51bd09f514f88bc3ad1e354afcb9b, -114.49, 10.981
b4e567fe5e524b3dac25a9ec6b596a90, 101.04, -13.548
663aad6b6c1a42df866a88cd5e326c2c, -124.57, -36.914
a27ddf5c03644fb78c6c7dc572a13bf8, -57.828, -80.337
3b702adebed54228a79a844ffe1b39b7, -42.195, 57.936
a8020f3f7cff4303a6b4e74858e02d08, 64.908, 10.76
11359f0baa87440f83c636b34b4b9eef, -27.225, -24.239
f09f87e6faba400d87ba7389f2d3da8b, -116.47, -8.4877
4dba3e5893d444969d5b8375464d12af, -52.707, -43.209
1bd70aab5fd0463ba83a3e8c5530ac62, 19.544, 76.744
7d598ad620a7450ba31f74ee6f0b4eee, -82.193, -29.944
20063ca513dd474ab93f0bb11f34ef5f, -165.66, 61.87
639606b7c50347c096172dc6c617bf84, 166.35, -37.76
afe1e0fd568b42f2897fdacc7d1268c7, -4.6492, 67.214
28fefdfba4954cea9885ff74e042dff4, -135.23, 7.9839
4b841aa0566848048a199805699f680e, -144.58, 32.901
2dff3ce3c381408995093900dabcf82f, -123.72, -16.473
9c160e94e157472bb8f882aa222bff8e, -62.228, 77.922
cd05c5339bbf4cae933440aa599655c6, 64.975, -18.966
d45e2cc08d404fc19799c227120cf6e2, 148.5, 16.112
9053a17627644c3b822208fe15d174c7, 154.31, -36.634
3222bbd4f15c48f683c87babe0b625b2, -97.31, 81.417
0a22ecb02b504a91b05edb982a1ee1ea, 67.486, -21.611
1f11e76e2b374d028b9ed1a3a531b2ad, -99.911, 62.571
8da000b2198f4bdc8b23b0eae97a5e66, 6.8047, -13.998
d8dd2267bc5c4c088383c6c709252380, 61.686, -16.528
bb5f738ec9804753aa54ff74013f8097, -84.44, -70.292
056ead6070e041328ebf88f1305711df, -28.652, -1.0401
d22e6eaa541d4311b2e24516b56ef1e7, 100.82, -20.258
4165c696e6a64db58827801e0430b710, 94.765, -58.775
4852c87b356a4e3781a2d13f3d8f1633, 5.8247, -29.872
124c5fe978174242bb29d526321c152a, -151.42, -11.207
4e2b2ae27c424a6e99b6798a7f61cad5, -135.56, -32.565
ca20a50ffd314543b5245ed5ffb9c05e, -97.568, -59.627
d364e5aa8be544469e8fb859d55b8310, 39.799, -48.111
5752de6e63034931835be9c2e9369300, 144.18, 10.713
6834f227905e4ef5b7e6eeff6a4b5ad6, 150.35, -71.849
e42df2a3ab6d474996e2b5d0babab03b, -65.45, 3.9999
cae3f97273d746d58a212b22a5fa5abc, 31.0, -29.644
94ab152900df46c98d7cc0a59ba28992, 41.581, -26.808
64b1d0bfc3b94de294df50a0051e29fc, 169.71, -43.065
80cc3d76d2bf4398bfc8d327c7178b6f, 95.826, 10.516
fda4fc5c91064915917a249673f3447d, 139.47, -88.948
76816afdd33e4d50bd34df7515ca2b61, 19.877, -42.687
993f3fa97e9641d48d9f2a1da04da537, 32.117, -89.182
8e790354e4fc47aca6526f92d737282c, 40.397, -45.641
0d760659d0554d838b812aebc03f5a1a, -91.145, 80.493
f44456dcb7204bb8ab21a59152c45c56, 177.53, -33.49
646508fe558e4d80a5dfe4f74575c11b, -62.235, -9.8623
22c2534d02764a359ee762d3c3af45c3, -70.113, 73.687
d38a80ba78d64b8692db7706502d6911, -3.7369, 43.658
6e5a5947cafb48998e115e942e013148, -21.564, 4.1001
10cb828e76954e3db43fcb360d3cda64, -137.76, 50.856
2db3a473998346b5abf93665613202fe, 23.432, -84.906
480e3a1b9a7a4d82a9353d2b8781b016, 108.71, 71.944
d553cfae98e646309074b84f55b2385a, 58.799, -3.7297
b6333bb80a7d4193b6c1a6816cce9596, -9.208, -79.014
b579a9a1623e43309e1e14a66f08ce00, -10.602, 8.5857
b171a5ff3f524b32a72c9dd86ecc819a, -91.316, 3.7623
f1b8f65a30a145989b8f10d2bd2fed04, 129.24, -15.451
d4b04de117bc4e0f850988e632311d74, -41.839, 14.448
25200d5006bb415392fb2aaeb148d3c4, 14.536, 21.129
c165a362bcc843a0ac5a02288627a141, -173.52, 57.901
306754f920dd4e118416d19e51399215, -178.1, 55.916
5af30ff2553d41e580319128fe195071, -48.927, -3.408
45f2a6d8275d41728956231e9bad636b, -148.31, -52.386
efc5f9805dd74ecfbef9452873a19131, -145.82, -69.353
de6b350ac26841ec805b4d2740fe6557, 171.63, -84.606
df6cfc69ebd244bb9f673da403a41bc9, 106.35, -10.048
f89429b4b4654f69af8ddc6397b5f359, -99.077, 85.742
1e946d6c7f014a88b2270c122aa9dae8, -65.039, -17.537
5cc49729b31042a79358338e10123f19, 122.31, -10.713
21766ddc0d6341e5b1ae1c8e806a84c5, 174.65, -67.873
e1c7f83e69984a1dbc3249c542578345, 85.721, -1.1011
ad7bca478b8f4518adca445841f5e7eb, 23.585, 7.8284
081a2e9633294d748aa2058c6917ccf0, -83.044, -57.253
cfb71fa2e56c44d5a81816f9a7b7820c, 13.028, -70.12
092dfc371d6e4b46beaf5ec91924f40a, 74.51, -81.439
58043a9fc4524cb48779ac5948312e96, -24.512, 84.035
fed46ece8daf4f6385057f9b0f9e6107, -72.747, 19.629
581e896723a34cbdb15e39a5d560ce1f, -42.944, -18.92
cdf9c8883c4f41469e479f6922f30b9e, -114.94, 70.902
3c97852c523a49cb924ed5a2e7e47094, -18.325, 50.971
084371a4ea884c2c8201da3d63534f15, -130.48, 8.3268
090b0005d45f477eb7559a90f3f946f1, 24.256, 11.048
df02545615cd4ad08cf7ee35437b1425, -143.87, -18.308
31f1c16a0426449c8fea081864c36ed3, -24.216, 10.439
10fa23e956c04d5e8724dfdf7e247562, 116.19, 37.925
f3314a882b44474c9906945e65601f42, -30.452, 70.652
935b6e9fa4254add9a42fe321c47c4bd, 6.2136, 50.67
50bfd99ed7294a5280c313672cf5ad4d, -88.416, -56.517
6c696ac08810425f8ecca378fe6082e6, 72.953, 76.995
8119973a00714f4ba7ab15e61f31ca5a, -167.23, -59.93
24fb7d2d0581401e8ea16fad82bcbb7c, -150.28, -5.3355
2c11009a69ac49df8394fcb8682afe4a, 59.763, -33.138
2abd0c54797449c4af4b95ba9f3309cc, -73.916, -22.933
9fdb01ed07b14afda917f7e2fb152af1, -133.86, 57.188
8c5755a07f694b01bd730158ad8cb341, -162.72, -34.578
b977f2ec3cea489596179c19ced3349f, 170.46, -12.889
a71e19afed3143b5abd2c6ca53e0d569, 162.84, 27.455
689b51a5ea034b0eb46d1293ca5768aa, 47.151, 80.562
2ff5897803d44212b8c7414ff0963a1b, -83.89, -41.493
7809805958024456ab6c326f9ee40899, 137.77, -70.261
9dc80ed828ee405a8a7fdeef7e1569b4, -125.56, 1.7817
724fce3855754930b741b5b0a87745ad, 68.206, 69.506
ad18bcf395564c04b979e76dfa613fca, 2.1117, 10.616
5960f1f9a213434db838c6de6e58a190, -105.54, 77.253
6eb203820c2944a2995f872d6820f30a, 82.719, -86.088
da96be3b801a49b09dec4cdf49c2be1f, -87.436, 60.678
6369e08b0b214a43aff9c95023b2c92c, 4.9897, -31.011
6f834518034b485a84e9b03060476247, -166.89, -31.32
e77440ea16f14ed6b375be683afd7207, 162.24, 1.5945
1f32dbe1e6bb499dac5ca19c889176cb, -127.01, -22.061
0d47f91bc82a4a8a9e6b26b8b218c540, -27.817, -3.1726
e8403ebe830c4e9b8e8b55729697c77f, -94.772, 78.706
8df0168821724f6394e23c732aeb1767, -88.057, 71.438
a58d980fd3754ab490d4431a35710896, 29.644, -39.066
2c4ef507b77e47ff9c5cb5a0305ca422, -32.974, -49.007
1501db011ddf45ff86799e93d4f83d14, 1.8185, 38.584
df689f0a2f7040e2b4edb48cb3b823b0, 68.007, -8.6681
424ca752b4834b97a9bd2a1c19a3a1d1, 177.85, 38.756
5416dd64822549dd834c037414dc79b1, 174.01, 39.779
032b8ccfc4434939a44c3a1d301f96d9, -65.946, -10.999
4f984f07d737433189a3eefd8a5b19e1, 80.951, -26.31
35226ca4cddc45faa8a73bc58744ca82, 123.39, -19.189
247bd2817d4f4a1191d0cef8596fa59d, 40.02, -7.7286
520704c080b04e37b2c208312384a32a, 54.728, 86.292
371306647ec248c7856b209684256b49, -10.102, 18.015
a2ef946e353e4fa793a408046d4411ca, -91.441, -16.58
dd9dff30f96c4fd5a2954488f681c704, 172.64, -47.329
9e18d5bd8ec94e8abccfb9e254ae6603, -139.45, 52.01
1b8a24e4eee84633bb3bcbebb83f62c3, -167.75, -0.59445
674cf98d1bbb45bf96f2f26da516b7ac, -101.59, 11.675
86396445ae9b458898e44c3101cfab4f, -32.127, -83.944
f8540ff5912744ba87d8b9d59ff34eb1, 170.62, -30.332
0f29c894dcc94ae6b24522e5feeb8ee8, 54.62, 28.569
989ab5f2f447417f85655a9b10a5bd77, 127.5, -64.561
afe07186a7f2438e90ed7e807f92d3a1, 143.26, -77.288
869178da565e49ec9d4bfe29edae8048, -97.393, 77.708
e6358fa315174d258912da4e8d0f6606, -63.314, -22.707
3dcc2be1a6de478382218ba726562db1, 68.02, -75.122
2611a258c0da4cd09219aa919bf60d02, -61.091, 73.609
6aa23f385f5e4ed893af3f2f502564fd, -51.074, -30.025
83b72ac1576f409dbcd51a94e0234735, 169.37, -11.129
6f7fe9bcb98d4afbb499f522bec48d91, -96.419, 30.233
ca17b39b419643f0bf131ded238d3137, 150.65, -23.638
65390163b7d84ba5a29254c2770d4d9b, -97.606, 22.916
1f499888a2c048ca8addfda15a6d7386, 31.538, 26.24
e1fb858974ac4b50907a7f242c4c5278, -40.354, -82.009
61035d7c92af4005a40d924e3c8fe36a, 76.21, -6.1529
50ff91e64c9e4a098c4149fabfdcc7f6, 160.25, 89.724
